y_true,race_group,explicacao_shap
0,White,program_attendances = 10 (reduz o risco); percent_days_employed = 0.8028098344204716 (reduz o risco); jobs_per_year = 0.5497992975413949 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
0,Black,percent_days_employed = 0.8872620790629575 (reduz o risco); program_attendances = 10 (reduz o risco); program_unexcusedabsences = 1 (aumenta o risco); prior_arrest_episodes_felony = 9 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
0,Black,jobs_per_year = 0.4145856980703746 (reduz o risco); percent_days_employed = 0.720771850170261 (reduz o risco); drugtests_thc_positive = 0.0416666679084301 (reduz o risco); residence_changes = 3 (aumenta o risco)
0,Black,jobs_per_year = 0.4527892561983471 (reduz o risco); percent_days_employed = 0.6611570247933884 (reduz o risco); drugtests_thc_positive = 0.2033898234367371 (aumenta o risco); residence_changes = 3 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,White,percent_days_employed = 0.1324642556770395 (aumenta o risco); jobs_per_year = 0.1535954583683768 (reduz o risco); age_at_release = 5 (reduz o risco); avg_days_per_drugtest = 396.3333333333333 (aumenta o risco)
0,White,jobs_per_year = 0.4284457478005865 (reduz o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 9 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); age_at_release = 6 (reduz o risco); gang_affiliated = -1 (reduz o risco)
1,Black,percent_days_employed = 0.3755458515283843 (aumenta o risco); jobs_per_year = 0.3987445414847162 (reduz o risco); delinquency_reports = 0 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,White,percent_days_employed = 0.238562091503268 (aumenta o risco); residence_puma = 4 (reduz o risco); program_attendances = 6 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); condition_mh_sa = 0 (reduz o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); drugtests_thc_positive = 0.2727272808551788 (aumenta o risco); percent_days_employed = 0.7327823691460055 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,Black,jobs_per_year = 0.3757716049382716 (reduz o risco); percent_days_employed = 0.4619341563786008 (aumenta o risco); delinquency_reports = 4 (reduz o risco); gang_affiliated = 1 (aumenta o risco)
1,Black,drugtests_meth_positive = 0.2000000029802322 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 3.0 (aumenta o risco); drugtests_thc_positive = 0.2000000029802322 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); avg_days_per_drugtest = 108.6666666666667 (reduz o risco)
0,Black,percent_days_employed = 0.1835803876852908 (aumenta o risco); age_at_release = 6 (reduz o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.4164766248574687 (reduz o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.627697841726619 (aumenta o risco); delinquency_reports = 4 (reduz o risco); avg_days_per_drugtest = 83.4 (reduz o risco)
1,White,percent_days_employed = 0.1281571562207671 (aumenta o risco); avg_days_per_drugtest = 178.1666666666667 (aumenta o risco); jobs_per_year = 0.3416744621141254 (reduz o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); condition_mh_sa = 0 (reduz o risco); drugtests_thc_positive = 0.2000000029802322 (aumenta o risco)
0,White,jobs_per_year = 0.3203947368421052 (reduz o risco); percent_days_employed = 0.393859649122807 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); age_at_release = 5 (reduz o risco)
1,White,percent_days_employed = 0.7602459016393442 (reduz o risco); condition_mh_sa = 0 (reduz o risco); jobs_per_year = 0.7484631147540984 (reduz o risco); violations_electronicmonitoring = 1 (aumenta o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 0 (aumenta o risco); avg_days_per_drugtest = 70.14285714285714 (reduz o risco)
0,Black,percent_days_employed = 0.9993006993006992 (reduz o risco); jobs_per_year = 0.5108391608391608 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); drugtests_thc_positive = 0.0285714287310839 (reduz o risco); prior_arrest_episodes_property = 5 (aumenta o risco); age_at_release = 4 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); residence_changes = 3 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,White,jobs_per_year = 1.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 4 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 0.6297413793103449 (reduz o risco); delinquency_reports = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0440414507772021 (aumenta o risco); jobs_per_year = 0.9462435233160622 (aumenta o risco); delinquency_reports = 0 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
0,Black,percent_days_employed = 0.9761295822676896 (reduz o risco); jobs_per_year = 0.311381074168798 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco); drugtests_thc_positive = 0.0500000007450581 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco); program_unexcusedabsences = 2 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,White,gang_affiliated = -1 (reduz o risco); percent_days_employed = 0.7463312368972747 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); condition_mh_sa = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.4090909090909091 (aumenta o risco); jobs_per_year = 0.4611742424242424 (reduz o risco); delinquency_reports = 4 (reduz o risco); gang_affiliated = 1 (aumenta o risco)
0,White,percent_days_employed = 0.0752125572269457 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.2388816219751471 (reduz o risco); drugtests_thc_positive = 0.1395348906517029 (reduz o risco)
1,Black,jobs_per_year = 2.0 (aumenta o risco); percent_days_employed = 0.4421965317919075 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 1 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco)
1,White,percent_days_employed = 0.4182242990654206 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); residence_changes = 3 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,Black,percent_days_employed = 0.0620467365028203 (aumenta o risco); jobs_per_year = 0.2943190975020145 (reduz o risco); age_at_release = 5 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco); age_at_release = 2 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); age_at_release = 4 (reduz o risco); violations_instruction = 1 (aumenta o risco)
0,White,drugtests_meth_positive = 0.1428571492433548 (aumenta o risco); drugtests_other_positive = 0.1428571492433548 (aumenta o risco); percent_days_employed = 0.9295774647887324 (reduz o risco); program_attendances = 10 (reduz o risco)
0,White,percent_days_employed = 0.2727272727272727 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); age_at_release = 5 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,White,condition_mh_sa = 0 (reduz o risco); avg_days_per_drugtest = 65.5 (reduz o risco); program_attendances = 0 (aumenta o risco); violations_electronicmonitoring = 1 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); prior_arrest_episodes_property = 5 (aumenta o risco)
1,Black,percent_days_employed = 0.9410480349344978 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); program_attendances = 0 (aumenta o risco); program_unexcusedabsences = 3 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); drugtests_meth_positive = 0.3333333432674408 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco)
1,Black,percent_days_employed = 0.2652519893899205 (aumenta o risco); program_attendances = 7 (reduz o risco); delinquency_reports = 0 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
0,Black,percent_days_employed = 0.8953488372093024 (reduz o risco); jobs_per_year = 0.4247093023255814 (reduz o risco); program_unexcusedabsences = 3 (aumenta o risco); avg_days_per_drugtest = 107.5 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); gang_affiliated = 1 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); gang_affiliated = -1 (reduz o risco); age_at_release = 6 (reduz o risco)
0,Black,percent_days_employed = 0.8684668989547039 (reduz o risco); program_attendances = 10 (reduz o risco); program_unexcusedabsences = 3 (aumenta o risco); jobs_per_year = 0.6363240418118468 (reduz o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
0,Black,jobs_per_year = 0.6352173913043477 (reduz o risco); drugtests_thc_positive = 0.025000000372529 (reduz o risco); percent_days_employed = 0.4757281553398058 (reduz o risco); foi_testado_drogas = 0 (reduz o risco)
1,White,delinquency_reports = 4 (reduz o risco); program_attendances = 10 (reduz o risco); drugtests_thc_positive = 0.0204081628471613 (reduz o risco); jobs_per_year = 4.058333333333334 (aumenta o risco)
1,White,percent_days_employed = 0.2590673575129533 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); jobs_per_year = 1.892487046632124 (aumenta o risco); program_attendances = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.264367816091954 (aumenta o risco); residence_puma = 19 (reduz o risco); delinquency_reports = 0 (aumenta o risco); program_attendances = 6 (reduz o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 0.3954802259887006 (aumenta o risco); residence_puma = 6 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,Black,jobs_per_year = 0.2225776965265082 (reduz o risco); percent_days_employed = 0.9750152346130408 (reduz o risco); delinquency_reports = 4 (reduz o risco); avg_days_per_drugtest = 273.5 (reduz o risco)
1,White,percent_days_employed = 0.3588621444201313 (aumenta o risco); age_at_release = 6 (reduz o risco); delinquency_reports = 4 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,Black,percent_days_employed = 0.0924214417744917 (aumenta o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 10 (reduz o risco); age_at_release = 6 (reduz o risco)
1,White,jobs_per_year = 2.0 (aumenta o risco); percent_days_employed = 0.8716814159292036 (reduz o risco); gang_affiliated = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
1,White,percent_days_employed = 0.1610017889087657 (aumenta o risco); prior_arrest_episodes_misd = 1 (reduz o risco); age_at_release = 2 (aumenta o risco); avg_days_per_drugtest = 55.9 (reduz o risco)
1,White,delinquency_reports = 4 (reduz o risco); percent_days_employed = 0.3072060682680152 (aumenta o risco); drugtests_meth_positive = 0.1666666716337204 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); gang_affiliated = -1 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 3.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); prior_arrest_episodes_property = 5 (aumenta o risco)
1,Black,jobs_per_year = 2.0 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); residence_changes = 3 (aumenta o risco); drugtests_other_positive = 0.3333333432674408 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); drugtests_thc_positive = 0.0526315793395042 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); drugtests_meth_positive = 0.125 (aumenta o risco); delinquency_reports = 1 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 6 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco)
1,White,percent_days_employed = 0.0900735294117647 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
0,Black,percent_days_employed = 0.3315315315315315 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); prior_arrest_episodes_misd = 6 (aumenta o risco); prior_arrest_episodes_felony = 3 (reduz o risco)
1,Black,percent_days_employed = 0.2603800140745954 (aumenta o risco); jobs_per_year = 0.2570372976776918 (reduz o risco); delinquency_reports = 0 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,Black,percent_days_employed = 0.9789156626506024 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); delinquency_reports = 1 (aumenta o risco); drugtests_cocaine_positive = 0.2000000029802322 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); residence_changes = 0 (reduz o risco)
1,White,percent_days_employed = 0.3060836501901141 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco); avg_days_per_drugtest = 175.3333333333333 (aumenta o risco)
0,White,drugtests_thc_positive = 0.0399999991059303 (reduz o risco); program_attendances = 10 (reduz o risco); percent_days_employed = 0.7359836901121305 (reduz o risco); avg_days_per_drugtest = 39.24 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); drugtests_meth_positive = 0.1666666716337204 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
1,Black,jobs_per_year = 0.3495215311004785 (reduz o risco); age_at_release = 6 (reduz o risco); percent_days_employed = 0.5052631578947369 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.3689458689458689 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_misd = 6 (aumenta o risco); prior_arrest_episodes_property = 0 (reduz o risco)
0,Black,jobs_per_year = 0.6346655082536924 (reduz o risco); percent_days_employed = 0.7984361424847958 (reduz o risco); gang_affiliated = 1 (aumenta o risco); prison_years = 3 (reduz o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); residence_changes = 3 (aumenta o risco); program_attendances = 10 (reduz o risco)
0,Black,percent_days_employed = 0.4196531791907515 (aumenta o risco); jobs_per_year = 0.4222543352601156 (reduz o risco); delinquency_reports = 4 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,White,percent_days_employed = 0.9925187032418952 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco); gang_affiliated = -1 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
0,White,jobs_per_year = 0.4512044471896232 (reduz o risco); percent_days_employed = 0.6590487955528104 (reduz o risco); prison_years = 2 (reduz o risco); program_attendances = 0 (aumenta o risco)
1,White,jobs_per_year = 1.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 0 (aumenta o risco)
1,White,percent_days_employed = 0.433420365535248 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); jobs_per_year = 0.9536553524804176 (aumenta o risco)
0,White,delinquency_reports = 4 (reduz o risco); program_attendances = 9 (reduz o risco); percent_days_employed = 0.8320987654320988 (reduz o risco); program_unexcusedabsences = 2 (aumenta o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.341346153846154 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); delinquency_reports = 2 (aumenta o risco)
0,Black,percent_days_employed = 0.3977941176470588 (aumenta o risco); program_attendances = 10 (reduz o risco); condition_mh_sa = 0 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_misd = 6 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); program_attendances = 8 (reduz o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); residence_changes = 0 (reduz o risco)
1,White,percent_days_employed = 0.0861244019138756 (aumenta o risco); residence_changes = 3 (aumenta o risco); jobs_per_year = 0.4993164730006835 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_property = 0 (reduz o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); residence_changes = 0 (reduz o risco)
0,Black,percent_days_employed = 0.9463253509496284 (reduz o risco); condition_mh_sa = 0 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); avg_days_per_drugtest = 80.73333333333333 (reduz o risco)
1,Black,jobs_per_year = 0.901851851851852 (aumenta o risco); program_unexcusedabsences = 1 (aumenta o risco); program_attendances = 2 (aumenta o risco); prison_years = 0 (aumenta o risco)
0,Black,delinquency_reports = 4 (reduz o risco); percent_days_employed = 0.3603696098562628 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,Black,drugtests_thc_positive = 0.5 (aumenta o risco); percent_days_employed = 0.3471810089020771 (aumenta o risco); jobs_per_year = 1.0 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco)
1,Black,jobs_per_year = 2.0 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,Black,percent_days_employed = 0.0899159663865546 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.3069327731092437 (reduz o risco); drugtests_thc_positive = 0.375 (aumenta o risco)
0,White,percent_days_employed = 0.9848375451263538 (reduz o risco); jobs_per_year = 0.5274368231046932 (reduz o risco); age_at_release = 5 (reduz o risco); avg_days_per_drugtest = 106.5384615384615 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco); supervision_risk_score_first = 10.0 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.685661764705882 (aumenta o risco); drugtests_thc_positive = 0.3333333432674408 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); prior_arrest_episodes_misd = 6 (aumenta o risco)
1,White,jobs_per_year = 2.0 (aumenta o risco); drugtests_meth_positive = 0.1666666716337204 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); avg_days_per_drugtest = 8.0 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 0.6254280821917808 (reduz o risco); age_at_release = 4 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco)
1,White,program_attendances = 10 (reduz o risco); delinquency_reports = 4 (reduz o risco); percent_days_employed = 0.7045454545454546 (reduz o risco); residence_changes = 3 (aumenta o risco)
0,White,jobs_per_year = 0.2689617083946981 (reduz o risco); percent_days_employed = 0.898379970544919 (reduz o risco); age_at_release = 6 (reduz o risco); avg_days_per_drugtest = 679.0 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); drugtests_thc_positive = 0.25 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
0,White,percent_days_employed = 0.8333333333333334 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); residence_changes = 3 (aumenta o risco); age_at_release = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.1879699248120301 (aumenta o risco); jobs_per_year = 1.0 (aumenta o risco); program_attendances = 7 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); condition_mh_sa = 0 (reduz o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); jobs_per_year = 1.664009111617312 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,Black,delinquency_reports = 4 (reduz o risco); gang_affiliated = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco); avg_days_per_drugtest = 67.73333333333333 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = -1 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,White,jobs_per_year = 2.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); program_attendances = 10 (reduz o risco); percent_days_employed = 0.8706624605678234 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); delinquency_reports = 3 (reduz o risco); percent_days_employed = 0.3471810089020771 (aumenta o risco); drugtests_meth_positive = 0.1000000014901161 (aumenta o risco)
0,Black,jobs_per_year = 0.6352173913043477 (reduz o risco); percent_days_employed = 0.0 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
0,Black,jobs_per_year = 0.2646739130434783 (reduz o risco); percent_days_employed = 0.960144927536232 (reduz o risco); drugtests_thc_positive = 0.0357142873108387 (reduz o risco); program_attendances = 7 (reduz o risco)
0,Black,jobs_per_year = 0.4559925093632959 (reduz o risco); percent_days_employed = 0.6658343736995422 (reduz o risco); residence_changes = 3 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); drugtests_meth_positive = 0.1764705926179886 (aumenta o risco); delinquency_reports = 4 (reduz o risco); drugtests_thc_positive = 0.0588235296308994 (reduz o risco)
0,White,jobs_per_year = 0.4035911602209945 (reduz o risco); percent_days_employed = 0.7447513812154696 (reduz o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 9 (reduz o risco)
0,Black,percent_days_employed = 0.8709853021230267 (reduz o risco); jobs_per_year = 0.3976592270005444 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 6 (reduz o risco); prior_arrest_episodes_property = 5 (aumenta o risco)
0,White,delinquency_reports = 4 (reduz o risco); drugtests_other_positive = 0.0185185186564922 (reduz o risco); drugtests_meth_positive = 0.1111111119389534 (aumenta o risco); drugtests_thc_positive = 0.0185185186564922 (reduz o risco)
0,White,percent_days_employed = 0.9402173913043478 (reduz o risco); jobs_per_year = 1.985054347826087 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); prior_arrest_episodes_felony = 9 (aumenta o risco)
